id,course_name,school_name,school_id,faculty_name,faculty_id,enroll_count,start_time,end_time,deleted
1463008164,单片机原理与实验,厦门大学,8002,胡晓毅,1145014678,464.0,1694484000000,1704036600000,False
1462094161,传播研究方法,厦门大学,8002,李展,1449626801,3853.0,1631498400000,1654011000000,False
1462086163,高等代数习题课,厦门大学,8002,杜妮,5162105,241.0,1708912800000,1720366200000,False
1462092161,国际企业管理,厦门大学,8002,陈福添,1427564747,619.0,1693533600000,1704036600000,False
1462056168,JavaEE平台技术,厦门大学,8002,邱明,1027111858,2545.0,1663207200000,1677684600000,False
1461940166,电工技术,厦门大学,8002,程翔,1411404555,796.0,1677549600000,1693582200000,False
1461811177,运筹学之规划论,厦门大学,8002,王颖,1444982966,118.0,1708653600000,1719761400000,False
1461788171,时间序列分析,厦门大学,8002,李木易,1150237735,2031.0,1694397600000,1703952000000,False
1461522174,建筑·文化·生活,厦门大学,8002,王绍森,1446710871,628.0,1662948000000,1669044600000,False
1461515185,商法学,厦门大学,8002,夏雅丽,1444495781,1290.0,1615168800000,1624289400000,False
1461528168,品牌学,厦门大学,8002,王霏,1445058018,1152.0,1631498400000,1643643000000,False
1461539165,通用学术交流英语,厦门大学,8002,李琼花,1396480537,329.0,1634522400000,1640619000000,False
1460911197,职业生涯发展与就业指导,厦门大学,8002,夏侯建兵,1413632819,2702.0,1694484000000,1703950200000,False
1460921200,基础护理学（一）,厦门大学,8002,刘洋,1140263474,390.0,1708308000000,1719761400000,False
1460927199,基础护理学（二）,厦门大学,8002,刘洋,1140263474,278.0,1708308000000,1719761400000,False
1460823161,金融工程,厦门大学,8002,郑振龙,9402950,601.0,1708128000000,1719761400000,False
1460600161,大数据导论（通识课版）,厦门大学,8002,林子雨,1024123599,244.0,1708912800000,1716737400000,False
1460531165,城乡规划量化分析,厦门大学,8002,李渊,1139366678,4.0,1709604000000,1719761400000,False
1457870192,中医养生,厦门大学,8002,陈少东,1140049533,1223.0,1708905600000,1719759600000,False
1456085167,口译基础,厦门大学,8002,肖晓燕,1423322084,913.0,1708826400000,1719070200000,False
1453802163,电子技术实验(电工学实验下),厦门大学,8002,李继芳,1017230352,18.0,1709690400000,1718206200000,False
1452105223,画法几何,厦门大学,8002,吴新烨,1399382304,32.0,1708912800000,1719761400000,False
1450847185,新导向大学英语（一）,厦门大学,8002,李素英,1416787193,1188.0,1696816800000,1706369400000,False
1450291350,华夏传播学引论,厦门大学,8002,谢清果,1028107422,12.0,1709182800000,1718724600000,False
1450252180,护理教育学,厦门大学,8002,沈曲,1029061261,583.0,1694052000000,1705246200000,False
1449962175,研究性英语期刊论文写作,厦门大学,8002,江桂英,1026881850,639.0,1708480800000,1717601400000,False
1206984801,中英文科技论文写作,厦门大学,8002,张尧立,1397277197,124.0,1708912800000,1716737400000,False
1207481802,天线与电波传播,厦门大学,8002,游佰强,5194790,95.0,1708308000000,1719761400000,False
1207476802,美国经典短篇小说赏析,厦门大学,8002,李美华,1136833222,66.0,1709172000000,1717083000000,False
1207467801,细胞与显微技术实验,厦门大学,8002,江良荣,1408092161,300.0,1708308000000,1718983800000,False
1003510007,军事理论与军事训练,厦门大学,8002,谢素蓉,1035335999,8494.0,1556589600000,1564500600000,False
1207180815,离散数学,厦门大学,8002,金贤安,1399526386,2747.0,1693792800000,1709134200000,False
1207180808,哲学思维与实践哲学,厦门大学,8002,曹剑波,1405351138,1362.0,1678068000000,1695137400000,False
1207187803,大学物理：力学,厦门大学,8002,苏国珍,1495498,424.0,1677463200000,1691681400000,False
1207049807,《论语》英译鉴赏,厦门大学,8002,辛志英,1144536667,23.0,1709517600000,1716737400000,False
1207022803,植物分类学,厦门大学,8002,侯学良,1024218502,719.0,1694397600000,1704900600000,False
1207026801,材料分析测试方法,厦门大学,8002,罗学涛,1402026647,7686.0,1600999200000,1609342200000,False
1206678826,概率论与统计学,厦门大学,8002,洪永淼,1035337914,682.0,1694397600000,1704036600000,False
1206522803,三维建模,厦门大学,8002,陈俐燕,1390753327,1099.0,1694311200000,1704036600000,False
1206357803,网络空间安全技术基础,厦门大学,8002,陈启安,1140051403,320.0,1614736800000,1630510200000,False
1206362801,生态之美,厦门大学,8002,陈鹭真,1396834304,284.0,1695607200000,1704382200000,False
1206305809,多元统计分析,厦门大学,8002,刘婧媛,1390358828,37915.0,1583114400000,1591371000000,False
1206028810,生药学,厦门大学,8002,丘鹰昆,1140045575,106.0,1709258400000,1720279800000,False
1206002801,数据结构,厦门大学,8002,郑旭玲,1142249415,203.0,1708221600000,1719675000000,False
1205992814,线性代数学习指导及典型例题分析,厦门大学,8002,林玉闽,1526684680,690.0,1694138400000,1704036600000,False
1205884801,金匮要略,厦门大学,8002,陈少东,1140049533,371.0,1708905600000,1719759600000,False
1205812830,计算机辅助设计,厦门大学,8002,饶金通,1035338854,440.0,1681524000000,1691940600000,False
1205800806,算法设计与分析,厦门大学,8002,张德富,1385435664,163.0,1708912800000,1719070200000,False
1001778008,微波技术基础,厦门大学,8002,游佰强,5194790,128.0,1708308000000,1719761400000,False
1205809804,电磁场与电磁波,厦门大学,8002,李伟文,1018727539,69.0,1708826400000,1717342200000,False
1205811805,Spark编程基础,厦门大学,8002,林子雨,1024123599,254.0,1708912800000,1717342200000,False
1205792815,电子线路,厦门大学,8002,吴晓芳,1030986730,45.0,1709172000000,1720193400000,False
1205780805,天然药物化学,厦门大学,8002,丘鹰昆,1140045575,1323.0,1695002400000,1705246200000,False
1002556003,信息安全,厦门大学,8002,曾吉文,1024122623,1296.0,1695520800000,1702740600000,False
1001766012,嵌入式系统与实验,厦门大学,8002,李晓潮,1019657729,1723.0,1663552800000,1677684600000,False
1003699004,概率论与数理统计,厦门大学,8002,曾华琳,10864849,92.0,1708912800000,1719070200000,False
1002558001,道德经,厦门大学,8002,谢清果,1028107422,3248.0,1694397600000,1704900600000,False
1002330019,创业投资,厦门大学,8002,唐炎钊,1594370,320.0,1708999200000,1719761400000,False
1002608004,IT项目管理,厦门大学,8002,吴清锋,1024122636,4566.0,1635904800000,1645371000000,False
1205705801,生物化学实验,厦门大学,8002,石艳,1035323400,1175.0,1693533600000,1705246200000,False
1205615807,建筑设计基础（一）,厦门大学,8002,林育欣,1033804836,29436.0,1547427600000,1555774200000,False
1003755001,谈判学,厦门大学,8002,陈锴,1141856589,348.0,1708567200000,1719070200000,False
1003625002,20世纪美国经典小说赏析,厦门大学,8002,李美华,1136833222,147.0,1708999200000,1717083000000,False
1003588002,高分子加工工艺,厦门大学,8002,戴李宗,1029056523,157.0,1708912800000,1717947000000,False
1003537160,英语演讲之道,厦门大学,8002,江桂英,1026881850,398.0,1708912800000,1717342200000,False
1003499002,俄罗斯文化之旅,厦门大学,8002,徐琪,1144533865,52.0,1709863200000,1722439800000,False
1003468003,英汉修辞对比赏析,厦门大学,8002,辛志英,1144536667,61.0,1709517600000,1716737400000,False
1003453003,英国诺奖作家经典赏析,厦门大学,8002,张龙海,1029060169,1076.0,1699236000000,1709134200000,False
1002989010,生物工程下游技术,厦门大学,8002,张连茹,1019541930,14.0,1709431200000,1719588600000,False
1002924012,电磁波及其应用,厦门大学,8002,周建华,1018622065,74.0,1708308000000,1719761400000,False
1002922012,电磁场与微波技术实验,厦门大学,8002,游佰强,5194790,44.0,1708308000000,1719761400000,False
1002883003,大学生心理健康,厦门大学,8002,林敏,1144474281,261.0,1708740000000,1719761400000,False
1002851002,激光原理与技术,厦门大学,8002,黄朝红,1035376656,97.0,1709258400000,1717169400000,False
1002835009,城乡规划新技术GIS应用,厦门大学,8002,李渊,1139366678,38.0,1709344800000,1719761400000,False
1002761018,学术英语写作基础,厦门大学,8002,江桂英,1026881850,507.0,1708905600000,1716132600000,False
1002608009,管理会计,厦门大学,8002,郭晓梅,1017205861,5179.0,1694743200000,1701790200000,False
1002606048,高级计量经济学,厦门大学,8002,洪永淼,1035337914,472.0,1709013600000,1719761400000,False
1002608044,美国诺奖作家经典赏析,厦门大学,8002,张龙海,1029060169,373.0,1699236000000,1709134200000,False
1002601007,生物药剂学与药物动力学,厦门大学,8002,朱铉,1029061159,51.0,1709258400000,1719761400000,False
1002572004,电路分析,厦门大学,8002,李琳,1020471652,367.0,1708826400000,1717255800000,False
1002575005,儿科护理学,厦门大学,8002,沈曲,1029061261,2299.0,1694052000000,1704987000000,False
1002565001,属性数据分析,厦门大学,8002,冯峥晖,1029775642,502.0,1693274400000,1704036600000,False
1001951004,高等代数（上）,厦门大学,8002,林亚南,4562638,1173.0,1708905600000,1720364400000,False
1002554004,高等代数（下）,厦门大学,8002,林亚南,4562638,848.0,1708912800000,1720366200000,False
1002541001,线性代数,厦门大学,8002,林玉闽,1526684680,385.0,1694138400000,1704036600000,False
1002083011,无机化学-原理Ⅱ,厦门大学,8002,朱亚先,1017200989,1786.0,1696644000000,1705764600000,False
1002335004,大数据技术原理与应用,厦门大学,8002,林子雨,1024123599,1285.0,1708912800000,1717947000000,False
1002331018,药剂学,厦门大学,8002,王秀敏,1027353841,115.0,1708912800000,1718724600000,False
1002329018,大学英语写作基础,厦门大学,8002,江桂英,1026881850,439.0,1708905600000,1716132600000,False
1002332006,大学英语进阶课程,厦门大学,8002,张龙海,1029060169,34.0,1708912800000,1717255800000,False
1002043009,无机化学-原理Ⅰ,厦门大学,8002,郑兰荪,9216138,3687.0,1696644000000,1705764600000,False
1002043005,如何识别和评估创业机会,厦门大学,8002,木志荣,1017298521,1037.0,1663466400000,1681140600000,False
1002010028,针灸学,厦门大学,8002,孟宪军,1024121831,907.0,1708394400000,1721489400000,False
1001805004,普通生物学实验,厦门大学,8002,余娴文,1018794740,12650.0,1507514400000,1522238400000,False
1001807001,现代遗传学,厦门大学,8002,王亚梅,1018746893,1195.0,1693965600000,1705419000000,False
1001773005,微生物学,厦门大学,8002,郭峰,1019619790,3337.0,1693879200000,1705678200000,False
1001769002,微生物学与免疫学实验,厦门大学,8002,张连茹,1019541930,23.0,1709604000000,1719761400000,False
1001768001,遗传与分子生物学实验,厦门大学,8002,章军,1019800630,109.0,1708912800000,1719156600000,False
1001764007,细胞生物学,厦门大学,8002,叶军,1019642864,734.0,1708308000000,1719761400000,False
1001556009,数学建模,厦门大学,8002,谭忠,1017200982,139.0,1709863200000,1718206200000,False
1001771003,C程序设计基础,厦门大学,8002,黄洪艺,1017225218,54.0,1709863200000,1720193400000,False
1001770002,电气控制实践训练,厦门大学,8002,李继芳,1017230352,104.0,1709258400000,1720020600000,False
1001764006,偏微分方程,厦门大学,8002,谭忠,1017200982,1661.0,1695607200000,1705073400000,False
1470422178,新大学法语3,山东大学,8005,刘洪东,1443033802,193.0,1708308000000,1719156600000,False
1466021166,汉语词汇与词汇教学,山东大学,8005,王军,1431725398,1353.0,1649210400000,1658331000000,False
1466003161,文化展示设计,山东大学,8005,赵鹏,1506016803,18.0,1709604000000,1720625400000,False
1466002161,数智时代的商业变革,山东大学,8005,夏辉,1412962185,67.0,1710208800000,1718465400000,False
1465995163,量子科技,山东大学,8005,刘晓辉,1448836708,550.0,1663120800000,1676302200000,False
1465995162,设计构成方法——不枯竭的创意从何而来,山东大学,8005,宋玉玉,1442880896,81.0,1709172000000,1719761400000,False
1464374168,新大学法语2（下）,山东大学,8005,刘洪东,1443033802,241.0,1708308000000,1719156600000,False
1464389164,新大学法语2（上）,山东大学,8005,刘洪东,1443033802,440.0,1708308000000,1719154800000,False
1464113169,全国大学生数学竞赛提高课程,山东大学,8005,张天德,4560017,452.0,1708912800000,1719156600000,False
1464124173,传感器原理与应用,山东大学,8005,杜清府,1475405803,726.0,1661997600000,1673796600000,False
1464102174,经典英文作品欣赏,山东大学,8005,胡志军,1385765776,203.0,1708912800000,1719761400000,False
1464120171,山东大学通识课精品展播（第四季）,山东大学,8005,谢锡文,1390638986,126.0,1664244000000,1672500600000,False
1464104172,小儿急诊医学,山东大学,8005,袁欣,1412883387,873.0,1647396000000,1658935800000,False
1463188165,走近老舍,山东大学,8005,丁晋,1148276807,278.0,1694743200000,1703863800000,False
1463177165,人力资源管理,山东大学,8005,王素娟,1463904623,639.0,1694397600000,1703950200000,False
1463186162,汉语语法与语法教学,山东大学,8005,张艳华,1463854809,1303.0,1619488800000,1640273400000,False
1463189164,管理学,山东大学,8005,刘超,1435570649,2395.0,1699581600000,1705332600000,False
1462482205,新大学法语1（下）,山东大学,8005,刘洪东,1443033802,392.0,1708308000000,1719156600000,False
1462097162,妇幼保健学,山东大学,8005,陈洁,1413443467,54.0,1709172000000,1719761400000,False
1462101165,乐领风骚——《诗经》与楚辞中的音乐,山东大学,8005,米永盈,1449627802,169.0,1711332000000,1716823800000,False
1462114161,从巴洛克到现代，十二首经典钢琴作品,山东大学,8005,秦川,1449639802,1159.0,1615428000000,1625067000000,False
1462101164,动画史与经典赏析,山东大学,8005,关东东,1449644801,653.0,1662516000000,1668526200000,False
1462064169,奇妙的和谐——合唱艺术概览,山东大学,8005,孔南,1449561802,1045.0,1615428000000,1625067000000,False
1461796178,饮食营养与健康,山东大学,8005,郭欣,1446084462,1432.0,1697421600000,1705332600000,False
1461641161,公钥密码学数学基础（下）,山东大学,8005,庄金成,1410189909,2718.0,1607392800000,1659367800000,False
1461615163,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,山东大学,8005,赵鸿,1447218826,444.0,1676944800000,1685547000000,False
1461589165,笔墨遗珍——雅趣的扇面文化,山东大学,8005,董梅,1437387000,71.0,1709604000000,1716305400000,False
1461611171,积淀之美——考古中的艺术,山东大学,8005,朱晓芳,1447213820,130.0,1708826400000,1719761400000,False
1461606165,科学防“疫”,山东大学,8005,谢锡文,1390638986,72.0,1680487200000,1688139000000,False
1461595166,灵感捕手：设计的创意狂想,山东大学,8005,袁宙飞,1442763193,212.0,1708912800000,1719761400000,False
1461610165,手把手教你成为音乐家——音乐创作的奥秘,山东大学,8005,边中,1021363288,83.0,1710122400000,1715614200000,False
1461587167,公钥密码学数学基础（上）,山东大学,8005,庄金成,1410189909,3907.0,1607392800000,1659367800000,False
1461547162,断层影像解剖学,山东大学,8005,孟海伟,1410766865,422.0,1708912800000,1719761400000,False
1461522176,大学生健康教育与自卫防身,山东大学,8005,宋修妮,1446785857,18.0,1709172000000,1719588600000,False
1461093165,复变函数与积分变换,山东大学,8005,郑修才,1414075293,422.0,1708308000000,1719156600000,False
1461080170,国际金融学,山东大学,8005,陈晓莉,1443967811,52.0,1708912800000,1719761400000,False
1461082169,公司金融,山东大学,8005,张群姿,1443470116,329.0,1693792800000,1704641400000,False
1460906166,汉语——直通HSK,山东大学,8005,王尧美,1443364803,2036.0,1599469200000,1625067000000,False
1460759161,卫生经济学,山东大学,8005,李士雪,1442953890,743.0,1693792800000,1701358200000,False
1460750162,新大学法语1（上）,山东大学,8005,刘洪东,1443033802,958.0,1708308000000,1719156600000,False
1460634161,信息社会与物联网,山东大学,8005,郝兴伟,1495974,10.0,1709172000000,1719156600000,False
1460633161,线性代数及其应用,山东大学,8005,王新沛,1145726046,1074.0,1602216000000,1611502200000,False
1460632161,唐诗与唐代文化（上、下）,山东大学,8005,吕玉华,1135244355,101.0,1709344800000,1719761400000,False
1460631162,山东大学通识课精品展播（第三季）,山东大学,8005,谢锡文,1390638986,234.0,1664244000000,1672500600000,False
1460631161,美食美课,山东大学,8005,谢锡文,1390638986,1272.0,1680055200000,1688139000000,False
1460630161,定量生理学,山东大学,8005,刘园园,1442791801,308.0,1600999200000,1609342200000,False
1460629161,电磁场,山东大学,8005,仲慧,1405851736,140.0,1708826400000,1719761400000,False
1458700167,肿瘤防治,山东大学,8005,张楠,1437481205,643.0,1616983200000,1625499000000,False
1458475161,运筹学,山东大学,8005,王明强,1436617631,78.0,1708912800000,1719761400000,False
1458474161,医学物理实验,山东大学,8005,盖志刚,1031114899,255.0,1709172000000,1719761400000,False
1458473161,结构力学2,山东大学,8005,王彦明,1436621263,21.0,1708912800000,1714923000000,False
1458472161,结构力学1,山东大学,8005,王彦明,1436621263,19.0,1708912800000,1719761400000,False
1458471161,合成生物学,山东大学,8005,任桂杰,2059478,250.0,1709258400000,1719847800000,False
1458440163,多结点力矩分配法改进技术与应用,山东大学,8005,王彦明,1436621263,7.0,1708912800000,1714923000000,False
1456121164,Health Assessment,山东大学,8005,李静,1385090010,45.0,1708912800000,1718551800000,False
1455250166,大数据时代的医疗革命,山东大学,8005,黄涛,1429681856,95.0,1708912800000,1719156600000,False
1452181185,生物医学传感器与测量,山东大学,8005,刘剑,1419966867,53.0,1708999200000,1718465400000,False
1450297345,英语话中华,山东大学,8005,陈伟,1420734232,1534.0,1708912800000,1720364400000,False
1001788004,创客来了,山东大学,8005,王震亚,11399818,362.0,1616378400000,1623339000000,False
1449793170,实验核医学,山东大学,8005,张超,1029870505,24.0,1709172000000,1719156600000,False
1449650166,独白的世界——肖邦十二首练习曲（第十号作品）解读,山东大学,8005,孙天,1409657032,1301.0,1645779600000,1675260000000,False
1449624173,密码学引论 （下）,山东大学,8005,魏普文,1409469896,49.0,1712109600000,1719847800000,False
1449603168,密码学引论 （上）,山东大学,8005,魏普文,1409469896,94.0,1709172000000,1719847800000,False
1449536163,艺术的奥秘—西方现当代艺术导读,山东大学,8005,董晓丽,1409114135,474.0,1696903200000,1703950200000,False
1449547161,数字插画实战,山东大学,8005,王鲁光,1409115927,1564.0,1698976800000,1704036600000,False
1449542162,手把手教你成为音乐家—乐理应当这样学,山东大学,8005,边中,1021363288,126.0,1709517600000,1714491000000,False
1449519162,室内乐趣,山东大学,8005,董乐晨,1409116827,18.0,1709604000000,1718465400000,False
1449546161,沙海丹青—西域壁画的前世今生,山东大学,8005,姚榕华,1409111322,97.0,1709258400000,1719847800000,False
1449521163,乐中八仙—多姿多彩的中国民族器乐,山东大学,8005,刘迎新,1409112215,81.0,1709517600000,1715614200000,False
1449545161,国潮复燃包装案例创意分享,山东大学,8005,唐绍钧,1409111295,965.0,1677236400000,1680276600000,False
1449544162,观影赏乐—电影中的西方音乐史,山东大学,8005,安宁,1493830,109.0,1709604000000,1717342200000,False
1449544161,工艺华夏—中国工艺美术鉴赏,山东大学,8005,王文灏,1409114879,49.0,1709172000000,1718553600000,False
1449506161,民事诉讼法,山东大学,8005,张海燕,1405850787,74.0,1709604000000,1720366200000,False
1449478165,带你体验中华文化,山东大学,8005,马晓乐,1408986126,1078.0,1648605600000,1656775800000,False
1449481168,保险学,山东大学,8005,于殿江,1408983379,8959.0,1582509600000,1596209400000,False
1449391161,医学微生物学,山东大学,8005,齐眉,1404871532,1792.0,1615168800000,1624807800000,False
1449390161,模拟电子技术基础,山东大学,8005,徐向华,1145186946,569.0,1646618400000,1656689400000,False
1449348161,游韧泳娱-走进水世界,山东大学,8005,陈巍然,1408306482,49.0,1709517600000,1719156600000,False
1449344162,数字信号处理,山东大学,8005,刘忠国,1408079244,110.0,1708912800000,1717947000000,False
1449345162,俄罗斯城市历史文化解读,山东大学,8005,陈培军,1404468968,1039.0,1703815200000,1711899000000,False
1207429808,国际结算,山东大学,8005,李颖,1493918,12682.0,1577671200000,1585668600000,False
1207431808,魏晋南北朝文学专题,山东大学,8005,孙雪霄,1406719940,962.0,1696212000000,1706715000000,False
1207252804,贫血诊断与治疗,山东大学,8005,陈昀,1406607134,1273.0,1619402400000,1625499000000,False
1207181803,刑事诉讼法,山东大学,8005,山东大学周长军,1407213055,127.0,1709344800000,1719761400000,False
1207170807,综合日语入门,山东大学,8005,王慧荣,1148294283,318.0,1709258400000,1717083000000,False
1207121817,看不见的“杀手”—常见病原微生物的传播与防控,山东大学,8005,齐眉,1404871532,268.0,1620007200000,1626622200000,False
1207062801,日本历史与文化,山东大学,8005,邢永凤,1404261915,380.0,1708308000000,1717169400000,False
1207041801,政治经济学,山东大学,8005,付强,1403874830,34309.0,1582509600000,1598887800000,False
1207039801,证券投资学,山东大学,8005,高金窑,1014454791,19022.0,1577671200000,1585668600000,False
1207034801,人人会写作——Write with Me,山东大学,8005,邵春燕,1403780347,64.0,1708912800000,1719847800000,False
1207025802,趣味传热学,山东大学,8005,杜文静,1403780304,82.0,1709172000000,1719761400000,False
1207030801,国家税收,山东大学,8005,李金龙,1403771763,3221.0,1584324000000,1594827000000,False
1206895804,体育舞蹈-绅士与淑女的对话,山东大学,8005,方鸿,1402787354,338.0,1678068000000,1687188600000,False
1206901807,数字电子技术基础,山东大学,8005,臧利林,1402785554,668.0,1693792800000,1705764600000,False
1206896805,手术学,山东大学,8005,吕斌,1402783627,69.0,1708912800000,1715527800000,False
1206906803,市场营销学,山东大学,8005,梁文玲,1402787902,276.0,1708308000000,1719156600000,False
1206909801,基础会计学,山东大学,8005,程子健,1402784431,197.0,1708912800000,1720366200000,False
1206901806,跟着电影去旅游,山东大学,8005,朱峰,1149335103,691.0,1662343200000,1670254200000,False
1205714803,组织行为学,山东大学,8005,王怀明,1384444351,5433.0,1572832800000,1593531000000,False
1206705803,紧急医学救援----救在身边，救需要你,山东大学,8005,初向全,1399410669,1041.0,1693533600000,1704036600000,False
1206679853,跟我学编程,山东大学,8005,李晓磊,5272878,16.0,1709517600000,1719761400000,False
1206686847,医疗纠纷预防与处理,山东大学,8005,刘子钰,1449928908,457.0,1693792800000,1702222200000,False
1206687825,材料力学,山东大学,8005,刘广荣,2050947,125.0,1708912800000,1719761400000,False
1206631813,信息社会与人工智能,山东大学,8005,郝兴伟,1495974,39.0,1709172000000,1719156600000,False
1205778804,Human Embryology,山东大学,8005,郭雨霁,1146828747,109.0,1709172000000,1719761400000,False
1206582806,中国新闻史,山东大学,8005,俞凡,1397951053,96.0,1709172000000,1718897400000,False
1206581808,学术英语写作,山东大学,8005,张聪,1397289675,797.0,1694397600000,1705332600000,False
1002926015,皮肤与美容—医学专家如是说,山东大学,8005,党宁宁,1143209064,3167.0,1708567200000,1721489400000,False
1206505803,急危重症护理学,山东大学,8005,陈欧,1149493602,2000.0,1618884000000,1626795000000,False
1206447822,生命的奥秘-不朽的基因,山东大学,8005,李曦,1397227807,440.0,1638316800000,1640964600000,False
1206402807,生命科学与数码革命（双语）,山东大学,8005,魏天迪,1028122992,41.0,1709517600000,1722439800000,False
1206359803,医学分子生物学,山东大学,8005,郝建荣,1148871136,1620.0,1630288800000,1640878200000,False
1206353803,工业药物分析,山东大学,8005,王海钠,1395866769,30.0,1709258400000,1719502200000,False
1206299802,山东大学通识课精品展播（第二季）,山东大学,8005,谢锡文,1390638986,217.0,1664244000000,1672500600000,False
1206302801,山东大学通识课精品展播（第一季）,山东大学,8005,谢锡文,1390638986,357.0,1664244000000,1672500600000,False
1206301801,人体组织学,山东大学,8005,刘尚明,1023153251,570.0,1694397600000,1704036600000,False
1206145815,领读经典-现代文学（1）,山东大学,8005,谢锡文,1390638986,4831.0,1689732000000,1703948400000,False
1206137817,领读经典-外国文学（1）,山东大学,8005,谢锡文,1390638986,1362.0,1689732000000,1703950200000,False
1206144823,领读经典-古代文学（1）,山东大学,8005,谢锡文,1390638986,4431.0,1689732000000,1703950200000,False
1205717804,科学防病保健康——疫苗,山东大学,8005,王嘉宁,1494094,1759.0,1631498400000,1643643000000,False
1205969807,小儿先天性心脏病--宝宝的“心”世界,山东大学,8005,孟晓慧,1147609691,58.0,1708912800000,1715959800000,False
1205960805,轻松掌握冠心病,山东大学,8005,孙慧,1388405908,895.0,1616637600000,1625067000000,False
1205976804,呼吸系统疾病影像与临床,山东大学,8005,庞龙滨,1146837782,854.0,1618884000000,1625067000000,False
1205967802,妇女保健学,山东大学,8005,张国翔,1388401326,1028.0,1618797600000,1625067000000,False
1205723803,系统生理学,山东大学,8005,李玮,1384446127,16.0,1709517600000,1719761400000,False
1205721802,医学伦理学,山东大学,8005,曹永福,1135231302,70.0,1708912800000,1720625400000,False
1002923017,每天十分钟，轻松掌握小儿血液病——小儿造血系统疾病,山东大学,8005,王红美,1143212051,334.0,1662343200000,1673796600000,False
1205803831,公共卫生法,山东大学,8005,刘子钰,1449928908,413.0,1693792800000,1702222200000,False
1205804809,消化系统疾病病人护理,山东大学,8005,贾愚,1494060,1047.0,1621821600000,1626103800000,False
1002923016,儿童保健学—从新手爸妈到育儿专家,山东大学,8005,李燕,1143364769,1242.0,1692669600000,1709047800000,False
1002626004,庄子的智慧,山东大学,8005,谭明冉,1137842572,1542.0,1646618400000,1657035000000,False
1002844010,医院管理学,山东大学,8005,杨同卫,1034091472,136.0,1709172000000,1715527800000,False
1002602001,医学心理学,山东大学,8005,潘芳,1135870248,58.0,1709604000000,1717169400000,False
1002607039,医学物理学,山东大学,8005,刘凤芹,1022630638,379.0,1708912800000,1719756000000,False
1002926013,医患沟通学,山东大学,8005,陈诗鸿,1143201981,70.0,1709517600000,1719588600000,False
306001,工程材料与机械制造基础,山东大学,8005,张景德,1493156,237.0,1708912800000,1719156600000,False
1002618006,《资治通鉴》导读,山东大学,8005,刘玉峰,1020391638,3705.0,1635732000000,1642692600000,False
1002616008,《周礼》导读,山东大学,8005,王锷,1137828420,792.0,1631584800000,1639409400000,False
1002223005,《史通》导读,山东大学,8005,屈宁,1027357085,676.0,1615514400000,1629099000000,False
1002626003,《史记》导读,山东大学,8005,张富祥,1026859373,847.0,1676858400000,1688139000000,False
1002616007,《尚书》导读,山东大学,8005,张富祥,1026859373,548.0,1676426400000,1694014200000,False
1205774807,临床皮肤性病学,山东大学,8005,党宁宁,1143209064,345.0,1708912800000,1717426800000,False
1205768806,健康评估,山东大学,8005,李静,1385090010,358.0,1708912800000,1718551800000,False
1205717808,创新思维与创新技法,山东大学,8005,张景德,1493156,167.0,1708912800000,1715527800000,False
1205722804,药你健康,山东大学,8005,易凡,1384426091,485.0,1677463200000,1696087800000,False
1205719803,旅游资源学,山东大学,8005,黄潇婷,1384442357,492.0,1647396000000,1656603000000,False
1205718804,管理大略与领导小言,山东大学,8005,张晓峰,1384445844,3050.0,1568080800000,1581175800000,False
1205722802,初级会计学,山东大学,8005,刘慧凤,1384440480,6716.0,1619402400000,1627745400000,False
1003542133,物理与文化,山东大学,8005,刘建强,1493234,83.0,1710813600000,1716910200000,False
1002008001,大学生性健康修养,山东大学,8005,马保华,1493994,128.0,1708912800000,1718465400000,False
1003488009,人体寄生虫学,山东大学,8005,杨青,2060179,3929.0,1645149600000,1653838200000,False
1003467017,死亡文化与生死教育,山东大学,8005,王云岭,2059666,94.0,1709604000000,1719588600000,False
1003408001,循证护理与知识转化,山东大学,8005,陈欧,1149493602,2125.0,1703728800000,1719588600000,False
1003313007,睡眠医学基础与实践,山东大学,8005,尚伟,1146396242,1762.0,1633053600000,1640964600000,False
1003307004,临床睡眠医学,山东大学,8005,马德东,1146395293,774.0,1693879200000,1703950200000,False
1002750026,呼吸系统疾病,山东大学,8005,杨艳平,1140650025,1613.0,1696903200000,1705764600000,False
1003241015,口腔正畸学,山东大学,8005,刘东旭,1145912701,120.0,1709172000000,1719502200000,False
1003169003,医学生物化学,山东大学,8005,任桂杰,2059478,212.0,1709258400000,1719761400000,False
1002982005,大学数学基础（2）,山东大学,8005,王玮,3251211,78.0,1708912800000,1719156600000,False
1002989008,大学数学基础（1）,山东大学,8005,张天德,4560017,214.0,1708912800000,1719156600000,False
1002926016,诊断学,山东大学,8005,王欣,1146531411,876.0,1708912800000,1719847800000,False
1002927016,脑卒中患者的健康管理,山东大学,8005,林晓英,1143215007,47.0,1709172000000,1718551800000,False
1002926014,脊柱外科临床解剖与手术入路,山东大学,8005,杨允,1143202901,4744.0,1581904800000,1596123000000,False
1002927015,临床细胞治疗学,山东大学,8005,王欣,1146531411,806.0,1646877600000,1656603000000,False
1002922020,耳鼻咽喉头颈外科学,山东大学,8005,许安廷,1143199973,1890.0,1630375200000,1638286200000,False
1002922019,皮肤性病学,山东大学,8005,张春敏,2343611,380.0,1709172000000,1719761400000,False
